"","X","Gene.name","alpha","beta","lambda1","lambda2","MCpval","on_state_freq","on_state","total_cells","CellType","MEAN","MODE","MEDIAN"
"154",154,"Anp32b",0.0217022766738059,1.41170524679226,761.893882916019,2.57962353091323,0.201,35.5932203389831,21,59,"Pyramidal",106.765854833134,0.620452719782142,0
"155",155,"Anxa7",0.0364434411863579,0.491040403028863,815.716256382186,0.557380575010099,0.388,33.8983050847458,20,59,"Pyramidal",117.559804503845,14.2044012850642,0
"156",156,"Ap1ar",0.0117061945607152,0.700456109979197,598.004421346001,1.34517656602323,0.112,22.0338983050847,13,59,"Pyramidal",94.3389863447099,1.18542982671602,0
"157",157,"Ap1b1",0.101046028014915,15.4724544227819,581.193521747522,2.7945399262488,0.215,40.6779661016949,24,59,"Pyramidal",38.2384741550455,4.58908099608643,0
"158",158,"Ap1g1",0.0894878842953467,3.0531025284491,2406.07225427094,1.37171507966279,0.713,47.4576271186441,28,59,"Pyramidal",211.113169475585,25.8125224976129,0
"159",159,"Ap1m1",0.0245336482545477,0.367801763498929,133.429686685659,0.586226862686302,0.994,25.4237288135593,15,59,"Pyramidal",21.0442419495398,1.90952028495818,0
"160",160,"Ap1s1",0.0568226253969792,1.30739140136832,264.009841141138,1.31051062087212,0.128,30.5084745762712,18,59,"Pyramidal",71.3020830975868,8.6453199715024,0
"161",161,"Ap2b1",0.0483492723901636,3.39436389281569,233.888724960198,1.66116386276252,0.579,27.1186440677966,16,59,"Pyramidal",32.9525932428551,3.88373504075045,0
"162",162,"Ap2m1",0.0791637069920593,1.54529345583541,2282.74375508379,1.19449755856405,0.366,57.6271186440678,34,59,"Pyramidal",238.78532117804,19.2913126205349,0.36357648857622
"163",163,"Ap2s1",0.07881735445559,1.73606742347265,91.2003372094452,1.55820575739718,0.813,37.2881355932203,22,59,"Pyramidal",18.3453158531125,2.3009594189119,0
"164",164,"Ap3d1",0.02773411334557,0.366021409910355,3374.70481199754,0.99812935651282,0.537,57.6271186440678,34,59,"Pyramidal",403.554994761513,13.0988874709891,1.26322773125288
"165",165,"Ap3m1",0.0124558764638335,0.226282508805491,446.445391107058,0.972053373409712,0.983,20.3389830508475,12,59,"Pyramidal",112.950807906127,12.4483396599555,0
"166",166,"Ap3s1",0.018590846731401,0.266916709839258,501.056451345445,0.533613741400721,0.621,22.0338983050847,13,59,"Pyramidal",93.2846789529681,11.3905817996724,0
"167",167,"Ap4e1",0.0301619066306901,2.22487591185256,87.8170583493595,1.1569890443085,0.22,22.0338983050847,13,59,"Pyramidal",11.8894300883136,0.842174065537497,0
"168",168,"Apba1",0.0669842132509682,1.40133611775241,1055.46144581155,1.08087839076118,0.164,42.3728813559322,25,59,"Pyramidal",137.366798122394,12.480270937969,0
"169",169,"Apbb1ip",0.025336961248565,112.963125857749,9682.71962880256,0.770817631726281,0.068,23.728813559322,14,59,"Pyramidal",15.7445916051807,0.0638278242020576,0
"170",170,"Apc2",0.0365595561299878,1.22579742229926,301.258046611344,0.100324892723864,0.826,20.3389830508475,12,59,"Pyramidal",4.18943883718159,0.633963342117809,0
"171",171,"Apc",0.146490433988125,2.4312790505883,1988.97130145714,1.47334480686153,0.783,66.1016949152542,39,59,"Pyramidal",240.70361386635,20.5732132312019,0.365609700383801
"172",172,"Api5",0.0425068757262665,1.03390839353433,174.477152037837,1.09071477850266,0.956,25.4237288135593,15,59,"Pyramidal",35.2813681987678,3.96882013076526,0
"173",173,"Aplp1",0.0329753420260114,1.42689477086124,1130.69396250108,1.39465893600707,0.762,57.6271186440678,34,59,"Pyramidal",81.3754902777125,4.56842828732297,0.490729364078304
"174",174,"Apoa1bp",0.0446690200561927,0.372840865836129,1425.11369409185,0.47414569529363,0.833,35.5932203389831,21,59,"Pyramidal",241.888667479214,13.7948047707639,0
"175",175,"Apob",0.226372106441089,18.6583211747252,229.696570058134,0.164876968979715,0.371,54.2372881355932,32,59,"Pyramidal",0.988398458418416,0.297139278087266,0.142061966906674
"176",176,"Apoe",0.0175126509940586,0.470584508536496,7204.33244182846,0.972470830360516,0.648,55.9322033898305,33,59,"Pyramidal",479.596858976227,6.76875250614131,0.374151488813369
"177",177,"Appl1",0.0848219761981729,1.00964803386837,1310.74491457093,1.37159370692424,0.414,44.0677966101695,26,59,"Pyramidal",278.193276805798,38.3210394396911,0
"178",178,"App",0.163365256728732,0.829029762819672,6030.68780406861,0.997528733279038,0.592,84.7457627118644,50,59,"Pyramidal",1147.00396538642,138.375546670113,198.326753806702
"179",179,"Aptx",0.0310518897084541,18.0973730530728,2797.49272256554,4.70553560343702,0.064,37.2881355932203,22,59,"Pyramidal",202.794107296033,3.33777274474372,0
"180",180,"Arcn1",0.0472429469568959,2.20595254590442,181.038047465474,6.05529727577928,0.862,23.728813559322,14,59,"Pyramidal",88.4511494331239,15.6639979806654,0
"181",181,"Arf1",0.0565598236863027,0.545792265682218,2269.40288442799,0.901120604995307,0.533,64.4067796610169,38,59,"Pyramidal",326.786224399732,19.5449300129317,1.75151574857451
"182",182,"Arf5",0.0388063255457188,0.723160857123481,25.0203087174982,0.779131310293505,0.906,22.0338983050847,13,59,"Pyramidal",4.46069830614946,0.941627361185128,0
"183",183,"Arfgef2",0.062955493405117,0.811183644988954,657.548378749803,0.765213258263201,0.604,45.7627118644068,27,59,"Pyramidal",79.8182632052699,7.63271722227869,0
"184",184,"Arglu1",0.129463215380959,2.04259677924817,4547.14522688834,1.07004212948123,0.963,71.1864406779661,42,59,"Pyramidal",444.737275394896,38.705930958716,4.86204216509508
"185",185,"Arhgap21",0.111657499013239,1.29403669560448,802.837345530729,1.13682155390729,0.412,69.4915254237288,41,59,"Pyramidal",112.838478169588,12.0554729867157,1.34205085730104
"186",186,"Arhgap26",0.0514123540402583,0.534315136420021,1464.38760928411,0.972455728883048,0.794,54.2372881355932,32,59,"Pyramidal",212.27498101726,13.4844537079193,0.231824340528078
"187",187,"Arhgap33",0.0515104464993508,2.008247975388,107.534567703373,1.39555883521097,0.466,27.1186440677966,16,59,"Pyramidal",15.8721846603996,1.26559134724206,0
"188",188,"Arhgef4",0.0427421099441331,0.595194200309529,492.727830953931,0.967746533100352,0.981,37.2881355932203,22,59,"Pyramidal",87.8244952916573,14.6048902532127,0
"189",189,"Arhgef7",0.046261746785714,0.524842136966288,829.200914203567,0.563912949992598,0.079,50.8474576271186,30,59,"Pyramidal",104.994832779908,8.12510263203305,0.0535060755761959
"190",190,"Arhgef9",0.0531097119735655,0.573931461295415,2702.3493700554,0.995514793552971,0.179,54.2372881355932,32,59,"Pyramidal",448.368915693475,49.7060864220574,0.775538932828703
"191",191,"Arhgef18",0.015257955895191,1.41201421296344,577.871153150709,2.42966926840554,0.748,22.0338983050847,13,59,"Pyramidal",82.058760812597,0.81695441513345,0
"192",192,"Arid4b",0.00502312075458202,0.082593337766599,5398.0157924256,0.90818691668259,0.852,59.3220338983051,35,59,"Pyramidal",561.219671161488,8.32468520128657,0.501975511520436
"193",193,"Arih2",0.0505569010052873,1.44884189774293,3683.93228159721,1.04843162403197,0.891,40.6779661016949,24,59,"Pyramidal",364.233947976157,41.5626508359822,0
"194",194,"Arl3",0.0485214914331972,0.705763261924643,856.997177289568,1.00517583229915,0.053,37.2881355932203,22,59,"Pyramidal",154.746856530917,8.44973770103252,0
"195",195,"Arl5a",0.052132121723253,0.539655141580321,81.6890416601887,1.03634453049643,0.128,44.0677966101695,26,59,"Pyramidal",18.8787107485281,1.5044920519032,0
"196",196,"Arl8a",0.0737492230619132,1.14483881842919,226.947311967024,3.79653927081264,0.848,49.1525423728814,29,59,"Pyramidal",119.133781644868,4.68853234150417,0
"197",197,"Arl8b",0.04094269152594,0.448089194450132,2028.44685761168,0.976529500856823,0.803,47.4576271186441,28,59,"Pyramidal",343.361673193747,26.3683717782145,0
"198",198,"Armc8",0.0842069769878224,5.33781159209484,7783.69584731371,2.89021990708411,0.375,64.4067796610169,38,59,"Pyramidal",615.525325760105,-1.33399282586501,0.548414550575701
"199",199,"Arnt2",0.0724612860519551,0.921740478787287,889.342522849188,1.00202117514179,0.859,74.5762711864407,44,59,"Pyramidal",86.4024504043028,4.78793963512426,0.908260206374086
"200",200,"Arpc1a",0.0642595928092926,1.25572318182266,2931.78027918562,1.15613885945991,0.957,55.9322033898305,33,59,"Pyramidal",318.496083603638,17.0186104603206,0.187075744406684
"201",201,"Arpc2",0.0519899142529779,1.10706699929255,4720.25273281952,1.17790878831674,0.959,69.4915254237288,41,59,"Pyramidal",372.147343108817,9.51200236851159,2.51710493006007
"202",202,"Arpc4",0.045763444217906,1.86994825772766,226.985507309742,1.25713069214608,0.65,28.8135593220339,17,59,"Pyramidal",26.4732910115236,1.9471415797744,0
"203",203,"Arpp19",0.0661043413610721,0.91643208327964,2971.71126894527,0.928317114905277,0.963,57.6271186440678,34,59,"Pyramidal",360.787038326755,40.6665489614149,0.453864904899532
"204",204,"Arpp21",0.147139893648324,0.551824942364468,5129.61282490091,0.978631484843,0.459,81.3559322033898,48,59,"Pyramidal",1279.44934399917,254.165702046716,292.274067103179
"205",205,"Arrdc5",0.403769221459519,47.5787905310298,404.89104055704,0.0918652115698102,0.118,45.7627118644068,27,59,"Pyramidal",0.709307024230785,0.33362848368264,0
"206",206,"Arvcf",0.0248931524202501,2.95625160552904,7031.41428211649,0.196974110811388,0.699,20.3389830508475,12,59,"Pyramidal",85.0720008568224,2.46623632467109,0
"207",207,"Asap1",0.0898558048402781,4.27789905285745,2210.97389789161,2.962483300373,0.956,54.2372881355932,32,59,"Pyramidal",208.283418155014,10.6203066498886,0.284123933813348
"208",208,"Asb13",0.0379973333133949,0.542278081290596,169.962199415824,0.902772426734864,0.958,25.4237288135593,15,59,"Pyramidal",39.339994670218,7.62712046336982,0
"209",209,"Ash1l",0.103626522282749,1.09028807330048,2661.16994758148,1.0071611225021,0.956,62.7118644067797,37,59,"Pyramidal",375.895650994681,24.9004722791182,1.34205085730104
"210",210,"Asna1",0.0419820680297234,0.479262945239672,12.3360297329556,0.696503462401743,0.999,22.0338983050847,13,59,"Pyramidal",3.43744305042063,1.04650894262044,0
"211",211,"Asph",0.0441735527602997,8.69867717437276,1176.79955724363,3.60567921888273,0.189,42.3728813559322,25,59,"Pyramidal",118.938338349418,2.91615474148071,0
"212",212,"Asxl2",0.0475711538340998,2.66524727103242,33667.5483445128,0.0740585277357539,0.56,54.2372881355932,32,59,"Pyramidal",258.630380939908,2.46809648046266,0.162104439725486
"213",213,"Atad2b",0.0297850597094398,0.42748921730505,431.397581392381,0.967413347843963,0.209,37.2881355932203,22,59,"Pyramidal",78.727462302253,2.68845362763308,0
"214",214,"Atcay",0.0128853235199385,0.320677110895246,228.132686841099,0.927841718988736,0.884,27.1186440677966,16,59,"Pyramidal",53.0023454792781,4.17833342225227,0
"215",215,"Atf1",0.0510586713978258,83.1034581518627,1556.00497904159,9.50218439357973,0.053,25.4237288135593,15,59,"Pyramidal",175.29108887994,8.50932748322282,0
"216",216,"Atf4",0.116861554149446,1.73355026261774,1742.27228573318,1.18577694906839,0.753,55.9322033898305,33,59,"Pyramidal",240.331239339197,22.168477686806,0.463648681056156
"217",217,"Atg3",0.0286873058991863,0.523499480713684,210.9450755056,0.842831928549924,0.735,28.8135593220339,17,59,"Pyramidal",40.2546342328394,4.34932037251925,0
"218",218,"Atg16l1",0.048602594715569,0.568965846044014,1287.80495816982,0.969365260729886,0.276,52.5423728813559,31,59,"Pyramidal",178.883500296056,14.827349521493,0.365609700383801
"219",219,"Atl1",0.139062237259616,2.83654472160134,3907.98503512252,1.10054132295586,0.561,66.1016949152542,39,59,"Pyramidal",279.996573581931,25.5900873090516,1.36887160159371
"220",220,"Atm",0.0296106592118298,0.44203019102768,872.156723352811,0.605971684986819,1,30.5084745762712,18,59,"Pyramidal",117.71360924872,7.70285904801898,0
"221",221,"Atn1",0.090657014693109,1.5060307306896,72.4835537474686,0.106735807461826,0.776,33.8983050847458,20,59,"Pyramidal",1.3918676406738,0.542046847236787,0
"222",222,"Atp1a3",0.0591572834658743,0.502882211298149,92.0856824872721,0.995803754581876,0.995,37.2881355932203,22,59,"Pyramidal",27.4231102668434,4.53081217377665,0
"223",223,"Atp1b1",0.223187075630838,1.06742573139935,6872.97406501893,1.00074382238082,0.525,81.3559322033898,48,59,"Pyramidal",1594.19772670085,320.023536629836,471.141795249139
"224",224,"Atp2a2",0.176223756547432,1.95169942707614,6704.99291770712,1.52210381732253,0.92,79.6610169491525,47,59,"Pyramidal",1011.61933792975,84.1477958303519,42.6934546748125
"225",225,"Atp2b2",0.0562391415518312,0.766225867643476,1795.39243087716,1.13351742047164,0.659,67.7966101694915,40,59,"Pyramidal",226.394117952319,9.90825911057578,1.19945614124695
"226",226,"Atp2b4",0.0763288401645831,0.828922083518023,1522.89268610529,0.994892831379567,0.874,57.6271186440678,34,59,"Pyramidal",243.84183322681,44.7880539751293,0.675076318203963
"227",227,"Atp5a1",0.189896092359959,1.62470001997222,6663.73516983952,0.967433027062372,0.89,72.8813559322034,43,59,"Pyramidal",996.472851265143,62.3355430494516,3.91133912535488
"228",228,"Atp5b",0.0985251353135924,0.782488921731962,10660.3849049644,0.974287416119932,0.856,83.0508474576271,49,59,"Pyramidal",1441.95995757449,82.5355573987704,22.3198492185226
"229",229,"Atp5c1",0.0557913302421768,0.952383818095372,4481.81040127501,1.18794642539814,0.437,54.2372881355932,32,59,"Pyramidal",556.175470436262,47.6491606473205,0.538775825909307
"230",230,"Atp5d",0.218377089496223,10.8764563631716,3403.73267177008,2.83342253785824,0.679,61.0169491525424,36,59,"Pyramidal",217.75801648123,10.4182203404983,0.989916856443351
"231",231,"Atp5e",0.101966695625879,0.88811790353041,1451.59262133538,1.00318905534324,0.998,62.7118644067797,37,59,"Pyramidal",247.755168127262,26.0856202798077,1.0437891497061
"232",232,"Atp5f1",0.16014536831381,7.1922870999898,3616.11998376652,2.26947196108551,0.808,54.2372881355932,32,59,"Pyramidal",285.35992297305,22.113258316647,0.276797571056988
"233",233,"Atp5g1",0.252351464133204,7.55081882522847,1042.52639622964,2.33618677993103,0.712,45.7627118644068,27,59,"Pyramidal",134.964252688321,21.462804843782,0
"234",234,"Atp5g2",0.0669082427700522,0.786676070819648,43.3469971468546,0.953275835175601,0.996,35.5932203389831,21,59,"Pyramidal",8.9856161405278,1.70021272714332,0
"235",235,"Atp5g3",0.0967508941712954,1.71565435685213,11201.0963939487,1.05351605564092,0.986,79.6610169491525,47,59,"Pyramidal",858.684320062416,62.0748572329672,25.0325704022713
"236",236,"Atp5h",0.0855331898693207,1.38970566905596,7633.40398036972,1.12964111033472,0.989,54.2372881355932,32,59,"Pyramidal",904.570467881585,36.1019329237623,0.306398600082343
"237",237,"Atp5j2",0.133974060998397,1.77625813291938,2249.11669540344,1.22674909750285,0.949,61.0169491525424,36,59,"Pyramidal",321.577503076544,41.9960668474378,2.51710493006007
"238",238,"Atp5j",0.0802144712993416,0.81573706215296,3334.87827129016,1.13525835196767,0.482,59.3220338983051,35,59,"Pyramidal",624.166072389236,42.6469541254518,0.835031319764881
"239",239,"Atp5k",0.122463947200943,0.854341559260517,7831.12260384621,1.00826295092227,0.815,81.3559322033898,48,59,"Pyramidal",1191.77550268712,42.0935660815576,11.3746191869077
"240",240,"Atp5o",0.0780748182740247,0.929397195795338,4481.75771215661,0.986180847018398,0.978,62.7118644067797,37,59,"Pyramidal",603.418997763422,61.7181139211538,0.54536473286433
"241",241,"Atp6ap2",0.0876410187412047,2.17682253573057,7432.60930694994,1.51766489775677,0.961,61.0169491525424,36,59,"Pyramidal",667.403349346249,45.9536984622027,0.719995136081373
"242",242,"Atp6v0b",0.118098356032337,32.2095971846605,567.310675413858,5.1674920659303,0.051,35.5932203389831,21,59,"Pyramidal",82.5788015939613,13.1569729521585,0
"243",243,"Atp6v0d1",0.0542433375835309,0.55950424694805,712.47903832835,0.745220648996669,0.975,40.6779661016949,24,59,"Pyramidal",109.20538390257,7.21262594090774,0
"244",244,"Atp6v0e2",0.0170429977547429,0.426595647327452,1826.38807730281,0.989107300226954,0.628,47.4576271186441,28,59,"Pyramidal",151.528249486931,8.91192299617211,0
"245",245,"Atp6v1b2",0.140500147573027,3.3607900126253,7459.10398912773,1.39535768778453,0.493,71.1864406779661,42,59,"Pyramidal",528.976596824432,29.6828348829904,6.41322502293765
"246",246,"Atp6v1c1",0.063811726811595,2.20756157522434,2700.61258283648,1.46627438043257,0.596,45.7627118644068,27,59,"Pyramidal",238.001547619342,12.8544636623237,0
"247",247,"Atp6v1d",0.0746253535888604,0.880947943523825,2618.085987306,1.05484448019027,0.055,66.1016949152542,39,59,"Pyramidal",333.652421840245,19.8880906725689,1.35015263640793
"248",248,"Atp6v1g1",0.0532110190724021,0.950928018920692,839.792852893388,0.73279240430206,0.187,32.2033898305085,19,59,"Pyramidal",117.544843561196,9.89579192513797,0
"249",249,"Atp6v1g2",0.249630836630422,8.97094489882439,6936.15415013609,2.58377037656435,0.663,67.7966101694915,40,59,"Pyramidal",551.774872083824,39.9636304904577,0.762802798757634
"250",250,"Atp6v1h",0.0637355842250028,6.85279179601351,674.36973071825,2.61947922994539,0.109,44.0677966101695,26,59,"Pyramidal",97.8450498291168,7.52260994041973,0
"251",251,"Atp8a1",0.0548750162884174,0.936488609705218,5554.91242036656,0.98270290831278,0.97,64.4067796610169,38,59,"Pyramidal",522.113632459814,55.7571942742881,1.3615947146986
"252",252,"Atp8b1",0.0276021716152098,1.31382581660785,254.475815052591,1.06992975315196,0.13,27.1186440677966,16,59,"Pyramidal",34.3770431006577,1.2080132230343,0
"253",253,"Atp9a",0.0125806864554953,0.279488620587071,5178.26631928696,0.989138656250992,0.855,49.1525423728814,29,59,"Pyramidal",561.105436085214,50.2928585103076,0
"254",254,"Atp11a",0.137183513865437,6.82132894781026,656.737132909623,3.25754152870504,0.72,44.0677966101695,26,59,"Pyramidal",74.2198567205144,11.0400945305469,0
"255",255,"Atp11b",0.159106251492054,4.74539035586697,1912.76012516533,2.95902811550686,0.873,57.6271186440678,34,59,"Pyramidal",267.501210223631,23.5466298717883,1.34205085730104
"256",256,"Atp13a2",0.0429176649532423,0.758322269413576,746.135238073444,0.971405576005457,0.959,42.3728813559322,25,59,"Pyramidal",84.0130658596218,9.08951652244309,0
"257",257,"Atpif1",0.134992624227168,1.5794732059857,1971.85792417573,1.21133656857997,0.979,66.1016949152542,39,59,"Pyramidal",290.001297792133,33.625611426905,4.06880263684109
"258",258,"Atrx",0.108602183977787,1.07161782674415,6670.22384371895,1.00493927530989,0.979,71.1864406779661,42,59,"Pyramidal",894.450101380318,120.75480326774,19.7520462956988
"259",259,"Atxn2",0.0253840899500768,1.51125403298388,6360.89822378868,1.60017422696528,0.834,59.3220338983051,35,59,"Pyramidal",362.98391363374,7.5651053775326,0.214024302304784
"260",260,"Atxn7l3b",0.100273083831509,1.52550783074134,2011.9964151037,1.38007290562404,0.778,61.0169491525424,36,59,"Pyramidal",287.260316290164,12.8594109913615,0.450593360573801
